anime_id,name,rating,genres,users_watched,users_rated,url
11101,Honoo no Alpenrose,6.1,"Drama,Romance,Historical,Shoujo",756,200,https://myanimelist.net/anime/11101/Honoo_no_Alpenrose
35909,Guruguru Petit Anime Gekijou,6.1,"Adventure,Comedy,Slice of Life,Super Power",929,184,https://myanimelist.net/anime/35909/Guruguru_Petit_Anime_Gekijou
49691,Gunjou no Fanfare,6.1,Sports,20004,4746,https://myanimelist.net/anime/49691/Gunjou_no_Fanfare
7551,Gowapper 5 Gordam,6.1,"Action,Adventure,Sci-Fi,Mecha",733,167,https://myanimelist.net/anime/7551/Gowapper_5_Gordam
51149,Golden Douga Gekijou Specials,6.1,Comedy,827,193,https://myanimelist.net/anime/51149/Golden_Douga_Gekijou_Specials
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,6.1,"Adventure,Drama,Sci-Fi",786,136,https://myanimelist.net/anime/10118/Ginga_Tetsudou_999__Jikuu_wo_Koeta_Energy_no_Tabi
3151,Genei Toushi Bastof Lemon,6.1,"Adventure,Sci-Fi,Mecha",1225,317,https://myanimelist.net/anime/3151/Genei_Toushi_Bastof_Lemon
43350,Gebäude Bäude,6.1,"Comedy,Sci-Fi",1073,375,https://myanimelist.net/anime/43350/Geb%C3%A4ude_B%C3%A4ude
426,Final Fantasy,6.1,"Action,Adventure,Comedy,Fantasy",14464,5967,https://myanimelist.net/anime/426/Final_Fantasy
11705,Dragon Age: Blood Mage no Seisen,6.1,"Action,Fantasy",9340,4321,https://myanimelist.net/anime/11705/Dragon_Age__Blood_Mage_no_Seisen
41920,Dahua Zhi Shaonian You,6.1,Action,586,135,https://myanimelist.net/anime/41920/Dahua_Zhi_Shaonian_You
33155,Code Geass: Hangyaku no Lelouch Picture Drama - Hajimari no Zenya,6.1,"Action,School",8209,2817,https://myanimelist.net/anime/33155/Code_Geass__Hangyaku_no_Lelouch_Picture_Drama_-_Hajimari_no_Zenya
42829,Boukyaku Battery,6.1,"Sports,School,Team Sports,Shounen",1958,232,https://myanimelist.net/anime/42829/Boukyaku_Battery
25839,Bonjour♪Koiaji Pâtisserie,6.1,"Gourmet,Romance,Slice of Life,Reverse Harem,Shoujo",55720,26277,https://myanimelist.net/anime/25839/Bonjour%E2%99%AAKoiaji_P%C3%A2tisserie
18767,BlazBlue: Alter Memory,6.1,"Action,Fantasy",85180,36783,https://myanimelist.net/anime/18767/BlazBlue__Alter_Memory
9166,Attack No.1: Namida no Sekai Senshuken,6.1,"Drama,Sports,Team Sports,Shoujo",791,208,https://myanimelist.net/anime/9166/Attack_No1__Namida_no_Sekai_Senshuken
6629,Asari-chan,6.1,"Comedy,Slice of Life,Shoujo",815,235,https://myanimelist.net/anime/6629/Asari-chan
39057,A New Journey,6.1,"Action,Video Game",2074,1118,https://myanimelist.net/anime/39057/A_New_Journey
9520,Zero Tester,6.1,"Action,Adventure,Sci-Fi,Mecha",770,155,https://myanimelist.net/anime/9520/Zero_Tester
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",6.1,"Drama,Romance,Ecchi,Harem",451473,243391,https://myanimelist.net/anime/8861/Yosuga_no_Sora__In_Solitude_Where_We_Are_Least_Alone
24527,Yomigaeru Sora Pilot,6.1,"Action,Adult Cast,Military,Workplace,Seinen",1016,383,https://myanimelist.net/anime/24527/Yomigaeru_Sora_Pilot
2690,Urban Square: Kohaku no Tsuigeki,6.1,"Action,Mystery,Seinen",1880,727,https://myanimelist.net/anime/2690/Urban_Square__Kohaku_no_Tsuigeki
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,6.1,"Action,Comedy,Sci-Fi",1327,421,https://myanimelist.net/anime/2700/Uchuu_Kaizoku_Mito_no_Daibouken__Futari_no_Joou-sama
39107,Tottoko Hamtarou: Hiragana Tanken,6.1,Kids,458,106,https://myanimelist.net/anime/39107/Tottoko_Hamtarou__Hiragana_Tanken
33473,Tokyo Futago Athletic,6.1,"Comedy,Sports",492,116,https://myanimelist.net/anime/33473/Tokyo_Futago_Athletic
10263,Sonic X Pilot,6.1,"Adventure,Comedy,Sci-Fi,Mecha,Kids,Shounen",3968,2005,https://myanimelist.net/anime/10263/Sonic_X_Pilot
21937,Sore Ike! Anpanman: Anpanman to Yukai na Nakama-tachi,6.1,"Comedy,Fantasy,Kids",386,125,https://myanimelist.net/anime/21937/Sore_Ike_Anpanman__Anpanman_to_Yukai_na_Nakama-tachi
39704,Shiroi Unabara,6.1,Drama,237,110,https://myanimelist.net/anime/39704/Shiroi_Unabara
1938,Shin Kaitei Gunkan,6.1,"Action,Adventure,Fantasy,Sci-Fi,Historical,Military",1866,604,https://myanimelist.net/anime/1938/Shin_Kaitei_Gunkan
2245,Seraphim Call,6.1,"Drama,Romance,Sci-Fi",4788,1145,https://myanimelist.net/anime/2245/Seraphim_Call
30390,Sengoku Musou: Sengoku Musou High School,6.1,"Comedy,Samurai,School",1514,322,https://myanimelist.net/anime/30390/Sengoku_Musou__Sengoku_Musou_High_School
3755,Sekai Meisaku Douwa: Oyayubi Hime,6.1,"Fantasy,Kids",935,385,https://myanimelist.net/anime/3755/Sekai_Meisaku_Douwa__Oyayubi_Hime
2406,Sazae-san,6.1,"Comedy,Slice of Life",7248,1693,https://myanimelist.net/anime/2406/Sazae-san
439,RG Veda,6.1,"Adventure,Drama,Fantasy",7884,3299,https://myanimelist.net/anime/439/RG_Veda
14663,Queen's Blade Rebellion vs. Hagure Yuusha no Aesthetica,6.1,"Action,Fantasy,Ecchi",13878,6107,https://myanimelist.net/anime/14663/Queens_Blade_Rebellion_vs_Hagure_Yuusha_no_Aesthetica
30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,6.1,"Comedy,Fantasy,Kids",4406,1753,https://myanimelist.net/anime/30686/Pokemon_XY__Hoopa_no_Odemashi_Daisakusen
37966,Pokemon Movie 22: Mewtwo no Gyakushuu Evolution,6.1,"Action,Adventure,Comedy,Fantasy,Kids",21802,12070,https://myanimelist.net/anime/37966/Pokemon_Movie_22__Mewtwo_no_Gyakushuu_Evolution
3768,Play Ball,6.1,"Action,Sports,Team Sports,Shounen",939,170,https://myanimelist.net/anime/3768/Play_Ball
3936,Personal Computer Travel Tanteidan,6.1,"Adventure,Sci-Fi,Historical,Kids",1102,368,https://myanimelist.net/anime/3936/Personal_Computer_Travel_Tanteidan
7605,Parasol Henbei,6.1,"Adventure,Comedy,Fantasy,Kids",560,177,https://myanimelist.net/anime/7605/Parasol_Henbei
12677,Ozma,6.1,"Action,Adventure,Sci-Fi",14674,6785,https://myanimelist.net/anime/12677/Ozma
36431,One Room Second Season,6.1,Slice of Life,46205,19970,https://myanimelist.net/anime/36431/One_Room_Second_Season
23647,Ninja Hattori-kun: Nin Nin Furusato Daisakusen no Maki,6.1,"Comedy,Slice of Life,Martial Arts,Kids",549,204,https://myanimelist.net/anime/23647/Ninja_Hattori-kun__Nin_Nin_Furusato_Daisakusen_no_Maki
8953,Nine,6.1,"Action,Sports,School,Team Sports,Shounen",764,154,https://myanimelist.net/anime/8953/Nine
38150,Namu Amida Butsu!: Rendai Utena,6.1,Fantasy,13704,3312,https://myanimelist.net/anime/38150/Namu_Amida_Butsu__Rendai_Utena
10688,Muybridge no Ito,6.1,Drama,1649,688,https://myanimelist.net/anime/10688/Muybridge_no_Ito
50599,Yami Shibai 10,6.11,"Avant Garde,Horror,Supernatural",6618,2242,https://myanimelist.net/anime/50599/Yami_Shibai_10
15815,"Yakeato no, Okashi no Ki",6.11,"Drama,Kids",455,144,https://myanimelist.net/anime/15815/Yakeato_no_Okashi_no_Ki
4521,Watt Poe to Bokura no Ohanashi,6.11,"Adventure,Sci-Fi",674,230,https://myanimelist.net/anime/4521/Watt_Poe_to_Bokura_no_Ohanashi
3290,Vampiyan Kids,6.11,"Comedy,Fantasy,Kids",942,166,https://myanimelist.net/anime/3290/Vampiyan_Kids
6822,Ukkari Pénélope (2009),6.11,"Comedy,Slice of Life",542,141,https://myanimelist.net/anime/6822/Ukkari_P%C3%A9n%C3%A9lope_2009
39581,TV Yarou Nanaana: Wakuwaku Doukutsu Land,6.11,"Adventure,Comedy,Workplace",1213,469,https://myanimelist.net/anime/39581/TV_Yarou_Nanaana__Wakuwaku_Doukutsu_Land
39108,Tottoko Hamtarou: Best Hit Ham-chan'zu Music Clip,6.11,"Music,Kids",375,109,https://myanimelist.net/anime/39108/Tottoko_Hamtarou__Best_Hit_Ham-chanzu_Music_Clip
5462,Top wo Nerae! Kagaku Kouza,6.11,"Comedy,Sci-Fi",7743,3941,https://myanimelist.net/anime/5462/Top_wo_Nerae_Kagaku_Kouza
2102,Tattoon Master,6.11,"Adventure,Comedy,Slice of Life,Supernatural",2990,1156,https://myanimelist.net/anime/2102/Tattoon_Master
2291,Tatakae!! Iczer-1,6.11,"Action,Sci-Fi,Ecchi,Mecha",7711,2941,https://myanimelist.net/anime/2291/Tatakae_Iczer-1
4451,Tanin no Kankei,6.11,"Comedy,Romance,Ecchi,School",2214,702,https://myanimelist.net/anime/4451/Tanin_no_Kankei
32663,Tama & Friends: Uchi no Tama Shirimasen ka?,6.11,"Adventure,Pets,Kids",738,150,https://myanimelist.net/anime/32663/Tama___Friends__Uchi_no_Tama_Shirimasen_ka
13675,Taisei Kensetsu: Bosporus Kaikyou Tunnel,6.11,Drama,5372,2843,https://myanimelist.net/anime/13675/Taisei_Kensetsu__Bosporus_Kaikyou_Tunnel
7705,Starry☆Sky,6.11,"Reverse Harem,School,Shoujo",50655,18145,https://myanimelist.net/anime/7705/Starry%E2%98%86Sky
41193,Star Night Snow,6.11,Music,431,227,https://myanimelist.net/anime/41193/Star_Night_Snow
854,Soul Link,6.11,"Action,Adventure,Comedy,Romance,Sci-Fi,Military,Space",21247,8061,https://myanimelist.net/anime/854/Soul_Link
39490,Soba e,6.11,"Fantasy,Music",1749,882,https://myanimelist.net/anime/39490/Soba_e
50202,Shiguang Dailiren x Wanglaoji: Guanjian Shike Hai de Kan Guang Lu a!,6.11,Comedy,366,118,https://myanimelist.net/anime/50202/Shiguang_Dailiren_x_Wanglaoji__Guanjian_Shike_Hai_de_Kan_Guang_Lu_a
36316,Shichisei no Subaru,6.11,"Action,Fantasy,Sci-Fi,Video Game",122572,47983,https://myanimelist.net/anime/36316/Shichisei_no_Subaru
10869,Scan2Go,6.11,"Racing,Space,Strategy Game,Kids",2895,1387,https://myanimelist.net/anime/10869/Scan2Go
1872,Saru Getchu: On Air,6.11,"Adventure,Comedy,Fantasy,Romance,Kids,Shounen",1156,338,https://myanimelist.net/anime/1872/Saru_Getchu__On_Air
4024,Sanrio Anime Sekai Meisaku Gekijou,6.11,"Adventure,Fantasy,Kids",1571,546,https://myanimelist.net/anime/4024/Sanrio_Anime_Sekai_Meisaku_Gekijou
30912,Robot Girls Z Episode 0,6.11,"Comedy,Mecha,Parody",3173,1225,https://myanimelist.net/anime/30912/Robot_Girls_Z_Episode_0
2332,Plastic Little,6.11,"Action,Adventure,Comedy,Romance,Sci-Fi,Ecchi,Mecha,Military",14079,6116,https://myanimelist.net/anime/2332/Plastic_Little
14213,Otogi Manga Calendar,6.11,Historical,625,128,https://myanimelist.net/anime/14213/Otogi_Manga_Calendar
41586,number24 Recap,6.11,"Sports,School",2424,788,https://myanimelist.net/anime/41586/number24_Recap
22435,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,6.11,"Action,Sci-Fi,Mecha",3525,1230,https://myanimelist.net/anime/22435/New_Mobile_Report_Gundam_Wing__Frozen_Teardrop_Picture_Drama_-_Aratanaru_Tatakai
7376,Kurumiwari Ningyou,6.11,"Drama,Fantasy,Romance",810,252,https://myanimelist.net/anime/7376/Kurumiwari_Ningyou
7532,Kuroi Kikori to Shiroi Kikori,6.11,Fantasy,764,306,https://myanimelist.net/anime/7532/Kuroi_Kikori_to_Shiroi_Kikori
7461,Komaneko no Christmas: Maigo ni Natta Present,6.11,"Comedy,Fantasy",469,175,https://myanimelist.net/anime/7461/Komaneko_no_Christmas__Maigo_ni_Natta_Present
30922,Kaze no Matasaburou (Movie),6.11,"Fantasy,Supernatural",3470,1554,https://myanimelist.net/anime/30922/Kaze_no_Matasaburou_Movie
3153,Kagaku Ninja-tai Gatchaman (Movie),6.11,"Action,Adventure,Sci-Fi,Shounen",1587,490,https://myanimelist.net/anime/3153/Kagaku_Ninja-tai_Gatchaman_Movie
141,Jinki:Extend,6.11,"Sci-Fi,Mecha",10808,4090,https://myanimelist.net/anime/141/Jinki_Extend
7230,Hoshi ni Negai wo: Cold Body + Warm Heart,6.11,"Adventure,Sci-Fi",1983,815,https://myanimelist.net/anime/7230/Hoshi_ni_Negai_wo__Cold_Body___Warm_Heart
30145,Harukanaru Toki no Naka de: Hachiyou Shou Recap,6.11,"Fantasy,Supernatural,Historical,Mythology,Time Travel,Shoujo",850,182,https://myanimelist.net/anime/30145/Harukanaru_Toki_no_Naka_de__Hachiyou_Shou_Recap
41309,Hand in Hand,6.11,Music,224,125,https://myanimelist.net/anime/41309/Hand_in_Hand
37181,Guomin Laogong Dai Huijia 3rd Season,6.11,"Drama,Romance",4416,1044,https://myanimelist.net/anime/37181/Guomin_Laogong_Dai_Huijia_3rd_Season
34948,Hakuouki: Otogisoushi Special,6.11,"Fantasy,Historical,Samurai,Josei",1788,494,https://myanimelist.net/anime/34948/Hakuouki__Otogisoushi_Special
15993,Ginga e Kickoff!! Natsuyasumi Special,6.11,"Sports,Team Sports",1385,526,https://myanimelist.net/anime/15993/Ginga_e_Kickoff_Natsuyasumi_Special
8153,Gegege no Kitarou: Youkai Daisensou,6.11,"Adventure,Comedy,Fantasy,Horror,Supernatural",809,187,https://myanimelist.net/anime/8153/Gegege_no_Kitarou__Youkai_Daisensou
12497,Garakuta-doori no Stain: Epilogue,6.11,Comedy,443,174,https://myanimelist.net/anime/12497/Garakuta-doori_no_Stain__Epilogue
8178,Fujoshi no Hinkaku,6.11,Slice of Life,948,300,https://myanimelist.net/anime/8178/Fujoshi_no_Hinkaku
34766,Elsword: Ain-ui Gieog Animation,6.11,"Action,Fantasy",2920,857,https://myanimelist.net/anime/34766/Elsword__Ain-ui_Gieog_Animation
33152,Detective Conan: City Exploration! Get the Animal Mark!,6.11,"Mystery,School,Kids",1894,367,https://myanimelist.net/anime/33152/Detective_Conan__City_Exploration_Get_the_Animal_Mark
10177,DD Hokuto no Ken,6.11,"Parody,Seinen",4691,1685,https://myanimelist.net/anime/10177/DD_Hokuto_no_Ken
39264,Da Yu Hai Tang,6.11,"Adventure,Drama,Romance,Supernatural",1192,395,https://myanimelist.net/anime/39264/Da_Yu_Hai_Tang
7597,"Boku, Otaryman.",6.11,"Comedy,Slice of Life,Otaku Culture,Seinen",4190,2233,https://myanimelist.net/anime/7597/Boku_Otaryman
14077,Blood-C: None-None Gekijou,6.11,"Comedy,Parody",10423,2555,https://myanimelist.net/anime/14077/Blood-C__None-None_Gekijou
12447,Ben-To Picture Drama,6.11,Comedy,11504,3915,https://myanimelist.net/anime/12447/Ben-To_Picture_Drama
29778,Himitsu Spark,6.12,Music,1143,646,https://myanimelist.net/anime/29778/Himitsu_Spark
49551,Hanabi-chan wa Okuregachi,6.12,Comedy,2322,360,https://myanimelist.net/anime/49551/Hanabi-chan_wa_Okuregachi
4513,Hakujaden,6.12,"Adventure,Fantasy,Romance,Historical",5041,1984,https://myanimelist.net/anime/4513/Hakujaden
38091,Hachigatsu no Cinderella Nine (TV),6.12,"Sports,School,Team Sports",25248,9137,https://myanimelist.net/anime/38091/Hachigatsu_no_Cinderella_Nine_TV
7252,Grick no Bouken,6.12,"Adventure,Drama,Fantasy,Kids",523,176,https://myanimelist.net/anime/7252/Grick_no_Bouken
43741,Getter Robo Arc,6.12,"Action,Sci-Fi,Mecha,Shounen",4673,1593,https://myanimelist.net/anime/43741/Getter_Robo_Arc
38719,Fight League: Gear Gadget Generators,6.12,"Action,Sci-Fi,Mecha",3838,1024,https://myanimelist.net/anime/38719/Fight_League__Gear_Gadget_Generators
33947,Dragon Ball Z: The Real 4-D,6.12,"Action,Fantasy,Super Power,Shounen",7192,2455,https://myanimelist.net/anime/33947/Dragon_Ball_Z__The_Real_4-D
8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,6.12,"Comedy,Sci-Fi,Gag Humor,Shounen",1295,403,https://myanimelist.net/anime/8547/Dr_Slump_Movie_05__Arale-chan_Hoyoyo_Yume_no_Miyako_Mechapolis
37619,CMFU Xueyuan: Wangzi Peng Peng Qiu,6.12,"Romance,Sports,School",5338,723,https://myanimelist.net/anime/37619/CMFU_Xueyuan__Wangzi_Peng_Peng_Qiu
9881,Chou Supercar Gattiger,6.12,"Action,Sci-Fi,Racing",632,175,https://myanimelist.net/anime/9881/Chou_Supercar_Gattiger
3962,Chocolate Underground,6.12,"Adventure,Comedy,Kids",12214,5480,https://myanimelist.net/anime/3962/Chocolate_Underground
4680,Bocchan,6.12,"Comedy,Historical",1267,300,https://myanimelist.net/anime/4680/Bocchan
1468,Baoh Raihousha,6.12,"Action,Sci-Fi,Gore,Martial Arts,Super Power,Shounen",16393,8187,https://myanimelist.net/anime/1468/Baoh_Raihousha
32878,ēlDLIVE,6.12,"Action,Sci-Fi,Detective,Space,Shounen",45720,17648,https://myanimelist.net/anime/32878/%C4%93lDLIVE
231,Asagiri no Miko,6.12,"Action,Comedy,Fantasy,Supernatural,Seinen",7289,2317,https://myanimelist.net/anime/231/Asagiri_no_Miko
5935,Animation Kikou: Marco Polo no Bouken,6.12,"Adventure,Historical",842,196,https://myanimelist.net/anime/5935/Animation_Kikou__Marco_Polo_no_Bouken
8216,Aa Harimanada,6.12,"Sports,Combat Sports,Martial Arts,Seinen",1612,469,https://myanimelist.net/anime/8216/Aa_Harimanada
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,6.12,"Adventure,Pets,Kids",730,201,https://myanimelist.net/anime/12589/3_Choume_no_Tama__Onegai_Momo-chan_wo_Sagashite
454,.hack//Gift,6.12,"Comedy,Fantasy,Video Game",20097,9505,https://myanimelist.net/anime/454/hack__Gift
7770,Yutori-chan,6.12,"Comedy,Slice of Life",5581,1784,https://myanimelist.net/anime/7770/Yutori-chan
31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,6.12,"Comedy,Slice of Life,Seinen",901,414,https://myanimelist.net/anime/31551/Yurumates_3D_Plus__Natsuyasumi_Maison_du_Wish_Report
4044,Youkai Ningen Bem,6.12,"Horror,Mythology",1763,440,https://myanimelist.net/anime/4044/Youkai_Ningen_Bem
37300,Xiao Liyu Lixian Ji,6.12,"Adventure,Fantasy,Kids",307,125,https://myanimelist.net/anime/37300/Xiao_Liyu_Lixian_Ji
4991,Wakakusa Monogatari,6.12,"Slice of Life,Historical",1088,373,https://myanimelist.net/anime/4991/Wakakusa_Monogatari
36937,Virtua Fighter: Costomize Clip,6.12,"Action,Drama,Martial Arts,Music",606,130,https://myanimelist.net/anime/36937/Virtua_Fighter__Costomize_Clip
176,Triangle Heart: Sweet Songs Forever,6.12,"Adventure,Romance",6595,2572,https://myanimelist.net/anime/176/Triangle_Heart__Sweet_Songs_Forever
36145,Tottoko Hamtarou: Anime Dechu!,6.12,"Adventure,Shoujo",865,260,https://myanimelist.net/anime/36145/Tottoko_Hamtarou__Anime_Dechu
51345,Tonari no Kaibutsu-kun Special,6.12,Comedy,538,182,https://myanimelist.net/anime/51345/Tonari_no_Kaibutsu-kun_Special
2314,Tobe! Kujira no Peek,6.12,"Adventure,Drama,Kids",1096,263,https://myanimelist.net/anime/2314/Tobe_Kujira_no_Peek
37888,Tian Yu,6.12,"Action,Adventure,Fantasy,Mythology",710,144,https://myanimelist.net/anime/37888/Tian_Yu
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...",6.12,"Sci-Fi,Mecha",1045,255,https://myanimelist.net/anime/17963/Tetsuwan_Atom__Kagayakeru_Hoshi_-_Anata_wa_Aoku_Utsukushii
17959,Tetsuwan Atom: Atom Tanjou no Himitsu,6.12,"Drama,Sci-Fi,Mecha",1059,278,https://myanimelist.net/anime/17959/Tetsuwan_Atom__Atom_Tanjou_no_Himitsu
32817,Teekyuu 7 Specials,6.12,"Comedy,Sports,Shounen",3291,1386,https://myanimelist.net/anime/32817/Teekyuu_7_Specials
39067,Tales of the Rays: Everlasting Destiny,6.12,"Fantasy,Strategy Game",1058,178,https://myanimelist.net/anime/39067/Tales_of_the_Rays__Everlasting_Destiny
10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,6.12,"Action,Adventure,Fantasy,Super Power,Kids,Shoujo",708,180,https://myanimelist.net/anime/10199/Super_Doll_Licca-chan__Licca-chan_Zettai_Zetsumei_Doll_Knights_no_Kiseki
25635,Space☆Dandy Picture Drama,6.12,"Comedy,Sci-Fi,Adult Cast,Space",4997,1376,https://myanimelist.net/anime/25635/Space%E2%98%86Dandy_Picture_Drama
12337,Soukou Kihei Votoms Recaps,6.12,"Action,Drama,Sci-Fi,Mecha,Military",881,189,https://myanimelist.net/anime/12337/Soukou_Kihei_Votoms_Recaps
7398,Sekai Meisaku Douwa,6.12,Fantasy,624,133,https://myanimelist.net/anime/7398/Sekai_Meisaku_Douwa
6385,Pokemon: Yadoking no Ichinichi,6.12,"Fantasy,Kids",12033,5891,https://myanimelist.net/anime/6385/Pokemon__Yadoking_no_Ichinichi
44961,Platinum End,6.12,"Drama,Supernatural,Psychological,Shounen",328555,104323,https://myanimelist.net/anime/44961/Platinum_End
21163,Oni no Ko to Yuki Usagi,6.12,"Fantasy,Mythology,Kids",423,151,https://myanimelist.net/anime/21163/Oni_no_Ko_to_Yuki_Usagi
10802,MonHun Nikki Girigiri Airou Mura G,6.12,"Action,Comedy",627,180,https://myanimelist.net/anime/10802/MonHun_Nikki_Girigiri_Airou_Mura_G
41063,Mobile Suit Gundam G40,6.12,"Action,Sci-Fi,Mecha",3346,1283,https://myanimelist.net/anime/41063/Mobile_Suit_Gundam_G40
1832,Meiou Project Zeorymer,6.12,"Action,Drama,Sci-Fi,Mecha,Psychological",5348,2293,https://myanimelist.net/anime/1832/Meiou_Project_Zeorymer
10282,Manga Nippon Mukashibanashi,6.12,Historical,664,154,https://myanimelist.net/anime/10282/Manga_Nippon_Mukashibanashi
20355,Zeonic Toyota Special Movie,6.13,Racing,2815,1440,https://myanimelist.net/anime/20355/Zeonic_Toyota_Special_Movie
14949,Yurumates 3D OVA,6.13,"Comedy,Slice of Life,Seinen",1884,884,https://myanimelist.net/anime/14949/Yurumates_3D_OVA
4615,Yama Nezumi Rocky Chuck,6.13,"Adventure,Fantasy,Anthropomorphic,Kids",1361,403,https://myanimelist.net/anime/4615/Yama_Nezumi_Rocky_Chuck
25875,"Wake Up, Girl Zoo!",6.13,Comedy,5810,2524,https://myanimelist.net/anime/25875/Wake_Up_Girl_Zoo
41033,Umiyuri Kaiteitan,6.13,Music,244,132,https://myanimelist.net/anime/41033/Umiyuri_Kaiteitan
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,6.13,"Comedy,Drama,Romance,Sci-Fi,Harem,Time Travel",7660,2700,https://myanimelist.net/anime/648/Tsuki_wa_Higashi_ni_Hi_wa_Nishi_ni__Operation_Sanctuary
36242,TOHO Cinemas x One Piece Film: Gold - Tokubetsu Eizou,6.13,"Fantasy,Shounen",4107,1443,https://myanimelist.net/anime/36242/TOHO_Cinemas_x_One_Piece_Film__Gold_-_Tokubetsu_Eizou
30178,Tiger & Bunny Recaps,6.13,"Action,Comedy,Mystery,Adult Cast,Super Power",1677,401,https://myanimelist.net/anime/30178/Tiger___Bunny_Recaps
2679,Teki wa Kaizoku: Neko-tachi no Kyouen,6.13,"Comedy,Sci-Fi",1652,502,https://myanimelist.net/anime/2679/Teki_wa_Kaizoku__Neko-tachi_no_Kyouen
41873,Street Fighter IV: Aftermath,6.13,"Action,Martial Arts",377,128,https://myanimelist.net/anime/41873/Street_Fighter_IV__Aftermath
12367,Shining Hearts: Shiawase no Pan,6.13,"Action,Fantasy,Isekai",41472,16233,https://myanimelist.net/anime/12367/Shining_Hearts__Shiawase_no_Pan
37922,Seikaisuru Kado: Beyond Information,6.13,"Sci-Fi,Adult Cast",2415,527,https://myanimelist.net/anime/37922/Seikaisuru_Kado__Beyond_Information
42791,Sakura Kakumei: Hanasaku Otome-tachi,6.13,"Action,Mecha",1180,333,https://myanimelist.net/anime/42791/Sakura_Kakumei__Hanasaku_Otome-tachi
40283,Role Playing Soldier,6.13,"Action,Fantasy,Music,Strategy Game",240,124,https://myanimelist.net/anime/40283/Role_Playing_Soldier
14249,Ribbon no Kishi (1999),6.13,Adventure,573,140,https://myanimelist.net/anime/14249/Ribbon_no_Kishi_1999
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,6.13,Comedy,703,140,https://myanimelist.net/anime/32087/Osomatsu-kun_1988__Appare_Chibita_no_Onitaiji_zansu
9782,Norageki!,6.13,"Mystery,Sci-Fi,Space",10198,4947,https://myanimelist.net/anime/9782/Norageki
9243,Nine 2: Koibito Sengen,6.13,"Romance,Sports,School,Team Sports,Shounen",761,255,https://myanimelist.net/anime/9243/Nine_2__Koibito_Sengen
19351,Nijiiro☆Prism Girl,6.13,"Comedy,Romance,School,Shoujo",3344,1487,https://myanimelist.net/anime/19351/Nijiiro%E2%98%86Prism_Girl
48864,Ndaho Kekkon Omedetou!!,6.13,"Slice of Life,Music",325,159,https://myanimelist.net/anime/48864/Ndaho_Kekkon_Omedetou
8896,Natsufuku no Shoujo-tachi,6.13,"Drama,Historical",997,259,https://myanimelist.net/anime/8896/Natsufuku_no_Shoujo-tachi
15717,Nagareboshi Lens Specials,6.13,"Romance,Shoujo",3160,1037,https://myanimelist.net/anime/15717/Nagareboshi_Lens_Specials
5006,Nagagutsu Sanjuushi,6.13,"Adventure,Fantasy,Kids",1217,597,https://myanimelist.net/anime/5006/Nagagutsu_Sanjuushi
38688,Meng Ta: Xue Mi Cheng,6.13,"Action,Adventure,Fantasy,Mystery,Supernatural",713,165,https://myanimelist.net/anime/38688/Meng_Ta__Xue_Mi_Cheng
3898,Mazinger Z tai Devilman,6.13,"Adventure,Sci-Fi,Mecha,Mythology,Shounen",4085,1673,https://myanimelist.net/anime/3898/Mazinger_Z_tai_Devilman
3884,Maze☆Bakunetsu Jikuu: Hot Springs,6.13,"Action,Comedy,Fantasy,Ecchi,Magical Sex Shift",1133,366,https://myanimelist.net/anime/3884/Maze%E2%98%86Bakunetsu_Jikuu__Hot_Springs
11221,Machikado no Märchen,6.13,"Romance,Music",1742,379,https://myanimelist.net/anime/11221/Machikado_no_M%C3%A4rchen
2307,Lime-iro Senkitan: Nankoku Yume Roman,6.13,"Action,Comedy,Ecchi,Mecha",3102,1017,https://myanimelist.net/anime/2307/Lime-iro_Senkitan__Nankoku_Yume_Roman
23735,Kenzen Robo Daimidaler Specials,6.13,"Comedy,Ecchi,Mecha,Seinen",7594,3066,https://myanimelist.net/anime/23735/Kenzen_Robo_Daimidaler_Specials
21809,Kenzen Robo Daimidaler,6.13,"Action,Comedy,Ecchi,Mecha,Seinen",64897,24295,https://myanimelist.net/anime/21809/Kenzen_Robo_Daimidaler
2422,Kenritsu Chikyuu Boueigun,6.13,"Action,Adventure,Comedy,Sci-Fi,Shounen",2837,1059,https://myanimelist.net/anime/2422/Kenritsu_Chikyuu_Boueigun
50891,Hoshi no Samidare,6.13,"Action,Adventure,Comedy,Drama,Psychological,Seinen",32753,3496,https://myanimelist.net/anime/50891/Hoshi_no_Samidare
